n,doy,time,vpd,rad,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19
1,316,1330,0.25472,1000,0.14826,NaN,0.12862,NaN,0.20334,0.055367,0.045886,0.011832,0.29824,0.13534,0.078428,0.34238,0.32786,0.039577,NaN,0.20283,0.017428,NaN,NaN
1,316,1400,0.34843,1000,0.15669,NaN,0.14178,NaN,0.21023,0.059609,0.053775,0.013838,0.28216,0.14297,0.087776,0.34289,0.33994,0.043364,NaN,0.23968,0.025237,NaN,NaN
1,316,1430,0.42311,1000,0.12685,NaN,0.1285,NaN,0.20025,0.061869,0.049143,0.013976,0.24954,0.13442,0.082913,0.31391,0.30797,0.043549,NaN,0.23273,0.030444,NaN,NaN
1,316,1500,0.38237,1000,0.10105,NaN,0.10793,NaN,0.1823,0.058113,0.043008,0.012247,0.21229,0.11212,0.071108,0.26675,0.2628,0.040128,NaN,0.19728,0.030242,NaN,NaN
1,316,1530,0.33963,1000,0.078829,NaN,0.090518,NaN,0.1623,0.054386,0.036944,0.0086697,0.19231,0.093999,0.057296,0.23368,0.22746,0.038518,NaN,0.17047,0.027328,NaN,NaN
1,316,1600,0.32425,1000,0.059831,NaN,0.071288,NaN,0.13055,0.048723,0.030951,0.0069597,0.1528,0.074872,0.046035,0.18533,0.17804,0.035132,NaN,0.1385,0.02443,NaN,NaN
1,316,1630,0.30303,1000,0.039234,NaN,0.050453,NaN,0.09591,0.041187,0.022057,0.0015938,0.095075,0.053336,0.032853,0.12537,0.10956,0.028248,NaN,0.096444,0.018879,NaN,NaN
1,316,1700,0.20646,1000,0.023783,NaN,0.036989,NaN,0.067762,0.033763,0.016237,0,0.057086,0.038596,0.022099,0.085069,0.063834,0.023191,NaN,0.062877,0.010761,NaN,NaN
1,316,1730,0.15543,1000,0.017354,NaN,0.026019,NaN,0.051593,0.026447,0.011933,0,0.037528,0.028645,0.01571,0.058132,0.038631,0.018186,NaN,0.047074,0.0079507,NaN,NaN
1,316,1800,0.10449,1000,0.013145,NaN,0.019526,NaN,0.040074,0.021091,0.0091071,0,0.027628,0.023213,0.01146,0.040186,0.026444,0.014937,NaN,0.034338,0.0077519,NaN,NaN
1,316,1830,0.107,1000,0.011099,NaN,0.013114,NaN,0.03086,0.017633,0.0077352,0,0.020147,0.017843,0.0072441,0.032905,0.019247,0.011709,NaN,0.024461,0.0049564,NaN,NaN
1,316,1900,0.10347,1000,0.0090618,NaN,0.010959,NaN,0.023831,0.012372,0.0063672,0,0.014971,0.015373,0.005097,0.03329,0.014487,0.010193,NaN,0.017284,0.0047581,NaN,NaN
1,316,1930,0.087188,1000,0.0070332,NaN,0.0067281,NaN,0.016911,0.010791,0.0050031,0,0.0098619,0.012916,0.004993,0.028621,0.0097701,0.0086814,NaN,0.012695,0.0045599,NaN,NaN
1,316,2000,0.080501,1000,0.0071246,NaN,0.0066751,NaN,0.014013,0.009216,0.0036429,0,0.0069558,0.010474,0.0028548,0.016577,0.0097179,0.0071751,NaN,0.010621,0.0043616,NaN,NaN
1,316,2030,0.07494,0,0.0051044,NaN,0.0066222,NaN,0.0091893,0.0076464,0.0022866,0,0.0062061,0.0080449,0.0007252,0.016956,0.011992,0.0056738,NaN,0.0085575,0.001582,NaN,NaN
1,316,2100,0.079374,0,0.0051955,NaN,0.0044938,NaN,0.0063487,0.0060823,0.0023559,0,0.0033339,0.0070261,0.0006216,0.017334,0.0049927,0.0058511,NaN,0.008965,0.0013842,NaN,NaN
1,316,2130,0.074279,0,0.0052867,NaN,0.0023742,NaN,0.0054524,0.0045238,0.0024252,0,0.0025966,0.0074074,0.0025433,0.0079745,0.0049407,0.0043544,NaN,0.0093725,0.0037669,NaN,NaN
1,316,2200,0.065913,0,0.0053778,NaN,0.0023214,NaN,0.0026424,0.0029709,0.0010725,0,0.003976,0.0063909,0.0004144,0.013198,0.0025944,0.0045315,NaN,0.0048662,0.0035686,NaN,NaN
1,316,2230,0.071015,0,0.0033655,NaN,0.0022687,NaN,0.0017582,0.0032086,0.0011417,0,0.0032389,0.0053772,0.0003108,0.008725,0.0071414,0.0030395,NaN,0.0052717,0.0033703,NaN,NaN
1,316,2300,0.067761,0,0.0034564,NaN,0.0022159,NaN,0.00087745,0.0016607,0.0012109,0,0.0025048,0.0043663,0.0002072,0.016395,0.0047847,0.0032162,NaN,0.0008071,0.00059324,NaN,NaN
1,316,2330,0.065512,0,0.0035474,NaN,0.0021631,NaN,0.0019011,0.001898,0.0012801,0,0.0038785,0.004746,0.0001036,0.0070663,0.0024388,0.0033929,NaN,0.0036408,0.00039549,NaN,NaN
1,317,0,0.062045,0,0.0036383,NaN,0.0021104,NaN,0.0010217,0.0021352,0.0013492,0,0.0031447,0.0037374,0,0.0098508,0.0023869,0.0019054,NaN,0.0040453,0.0027756,NaN,NaN
1,317,30,0.061284,0,0.0016338,NaN,0,NaN,0,0.00059207,0,0,0.0045154,0.0041166,0,0.0078151,0.0046287,0.0020818,NaN,0.0020178,0,NaN,NaN
1,317,100,0.060959,0,0.0017246,NaN,0,NaN,0,0.00082889,0,0,0.0058861,0.0031102,0,0.010601,0,0.0022582,NaN,0,0.0024128,NaN,NaN
1,317,130,0.060521,0,0.0018154,NaN,0,NaN,0,0.0010657,0,0,0.0072569,0.0034888,0,0.0061625,0.0045269,0.00077498,NaN,0.00040258,0,NaN,NaN
1,317,200,0.061461,0,0.0019061,NaN,0,NaN,0,0.0013025,0,0,0.0065175,0.0024847,0,0.0089382,0.0044772,0.00095111,NaN,0.00080515,0.0020838,NaN,NaN
1,317,230,0.058688,0,0.0019969,NaN,0,NaN,0.00043541,0.0015394,0,0,0.0078854,0.0028629,0,0.0093126,0.0021342,0.0011272,NaN,0.0012077,0,NaN,NaN
1,317,300,0.059189,0,0,NaN,0,NaN,0,0,0,0.0013636,0.0071463,0.003241,0,0.0096869,0.0043777,0.0013034,NaN,0.0016103,0.0017548,NaN,NaN
1,317,330,0.056535,0,0,NaN,0,NaN,0.00057946,0,0,0.0012879,0.0085113,0.0022386,0,0.010061,0.0043279,0.0014795,NaN,0.0020129,0.0015903,NaN,NaN
1,317,400,0.057245,0,0,NaN,0,NaN,0.0015935,0,0,0.0012121,0.0056773,0.0026162,0,0.0056355,0.0042782,0,NaN,0,0.0014258,NaN,NaN
1,317,430,0.056628,0,0,NaN,0.0017074,NaN,0.0026076,0,0,0.0011364,0.0070366,0.001616,0,0.0060081,0.0065317,0,NaN,0,0.0012612,NaN,NaN
1,317,500,0.055065,0,0.0012924,NaN,0.0037289,NaN,0.0017351,0.00076123,0,0.0010606,0.0063039,0.0019931,0,0.0063807,0.0064819,0,NaN,0,0.0010967,NaN,NaN
1,317,530,0.055853,0,0.0010935,NaN,0.003685,NaN,0.00086593,0.00050749,0,0.00098485,0.0034965,0.00099519,0,0.0043676,0.013405,0,NaN,0,0.00093222,NaN,NaN
1,317,600,0.056763,0,0.00089472,NaN,0.0057148,NaN,0,0.0020336,0,0.0027322,0.00071225,0,0,0,0.0157,0,NaN,0.0019324,0.0033537,NaN,NaN
1,317,630,0.059416,0,0.0027894,NaN,0.007753,NaN,0,0.0035651,0.00039716,0.0026563,0,0,0,0.0070226,0.022753,0,NaN,0.0018116,0.0031887,NaN,NaN
1,317,700,0.06168,1000,0.0068027,NaN,0.0077089,NaN,0.011364,0.0033104,0.00031206,0.00441,0.010316,0,0.0020243,0.0069193,0.022702,0.0014073,NaN,0.0090024,0.0030238,NaN,NaN
1,317,730,0.066433,1000,0.021627,NaN,0.013963,NaN,0.049116,0.0048469,0.0016477,0.0025046,0.077311,0.007964,0.0020243,0.046592,0.029853,0.0030265,NaN,0.031468,0.0028589,NaN,NaN
1,317,800,0.081574,1000,0.076512,NaN,0.058002,NaN,0.1195,0.013642,0.010172,0.0024287,0.22341,0.040057,0.010204,0.18719,0.14842,0.013065,NaN,0.091053,0.00010967,NaN,NaN
1,317,830,0.12227,1000,0.16818,NaN,0.11876,NaN,0.21364,0.030089,0.035301,0.0060177,0.36767,0.097054,0.037736,0.33685,0.3017,0.026783,NaN,0.18443,0.0051262,NaN,NaN
1,317,900,0.26023,1000,0.20619,NaN,0.15591,NaN,0.26241,0.051001,0.056942,0.013352,0.40306,0.13537,0.064516,0.39388,0.36227,0.040878,NaN,0.24849,0.015484,NaN,NaN
1,317,930,0.38538,1000,0.36789,NaN,0.25741,NaN,0.36573,0.078969,0.13331,0.052024,0.47525,0.21602,0.11991,0.58688,0.51775,0.055366,NaN,0.41935,0.03427,NaN,NaN
1,317,1000,0.4974,1000,0.35985,NaN,0.26389,NaN,0.37629,0.097656,0.15741,0.083005,0.42341,0.23549,0.15385,0.57492,0.51768,0.06649,NaN,0.4695,0.05377,NaN,NaN
1,317,1030,0.93683,1000,0.25609,NaN,0.20142,NaN,0.33167,0.097377,0.12408,0.070282,0.34469,0.20542,0.13793,0.46577,0.42398,0.064569,NaN,0.40935,0.059354,NaN,NaN
